ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window,macd_group,data_ticker,spy_close,spy_ma50,spy_ma200
FHN,MACD_FAIL,2009-09-04,2009-09-08,11.723,GREEN,2009-09-03,11.206,4.613599857219364,False,,14.603770365947288,-3.9665614603770494,14.603770365947288,-3.9665614603770494,5.8688049134180575,7.276294463874433,3.241491085899506,-0.7847820523756766,True,1.0,True,1.0,True,5.0,GFC_2007_2009,MACD_FAIL,,,,
GE,MACD_FAIL,2009-09-04,2009-09-08,11.689,GREEN,2009-09-03,10.7,9.242990654205618,False,,20.660449995722473,-1.0864915732740288,20.660449995722473,-1.0864915732740288,10.189066643853195,17.1528787749166,15.091111301223359,10.753700059885363,True,1.0,True,1.0,True,4.0,GFC_2007_2009,MACD_FAIL,,,,
NUE,MACD_PASS,2009-09-08,2009-09-09,36.569,GREEN,2009-09-02,34.591,5.718250411956882,False,,12.31370833219394,-3.029888703546735,12.31370833219394,-3.029888703546735,5.786321747928569,7.23563674150236,3.3662391643194844,-0.41565260193060505,True,1.0,True,1.0,True,2.0,GFC_2007_2009,MACD_PASS,,,,
SWK,MACD_PASS,2009-09-08,2009-09-09,35.004,GREEN,2009-09-02,33.905,3.241409821560226,False,,6.336418695006296,-1.34841732373443,6.336418695006296,-1.34841732373443,4.070963318477894,4.242372300308528,4.710890183978966,3.8281339275511472,True,5.0,True,5.0,True,7.0,GFC_2007_2009,MACD_PASS,,,,
USB,MACD_FAIL,2009-09-08,2009-09-09,17.997,GREEN,2009-09-03,17.792,1.1522032374100544,False,,9.473801189087073,-1.183530588431414,9.473801189087073,-1.183530588431414,8.612546535533694,5.045285325332016,4.045118630882927,5.556481635828203,True,0.0,True,0.0,True,2.0,GFC_2007_2009,MACD_FAIL,,,,
BBT,MACD_FAIL,2009-09-09,2009-09-10,22.346,GREEN,2009-09-04,21.787,2.5657502180199243,True,15.0,10.932605387988904,-5.884722097914619,10.932605387988904,-5.249261612816625,7.549449565917832,3.450281929651844,-4.994182404009662,-0.5996598943882603,True,3.0,True,3.0,True,3.0,GFC_2007_2009,MACD_FAIL,,,,
KMB,MACD_PASS,2009-09-11,2009-09-14,46.503,GREEN,2009-09-04,45.881,1.3556810008500175,True,2.0,2.789067371997489,-2.0944885276218628,0.23869427778853147,-1.6127991742468262,-1.4085112788422283,0.2558974689804927,0.030105584585937706,2.072984538631917,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
SHW,MACD_PASS,2009-09-14,2009-09-15,55.16,GREEN,2009-09-11,53.842,2.447903123955264,False,,5.928208846990568,-2.1573604060913687,5.928208846990568,-2.1573604060913687,2.1374184191443213,0.6870920957215532,0.1522842639593902,5.681653372008699,True,1.0,True,2.0,True,20.0,GFC_2007_2009,MACD_PASS,,,,
MO,MACD_FAIL,2009-09-16,2009-09-17,13.332,GREEN,2009-09-15,12.987,2.6565026565026573,True,4.0,0.3225322532253161,-5.288028802880285,0.3225322532253161,-2.7902790279027867,-4.035403540354032,-3.862886288628864,-2.1452145214521545,0.060006000600054676,False,,False,,False,,GFC_2007_2009,MACD_FAIL,,,,
CLX,MACD_FAIL,2009-09-18,2009-09-21,47.275,GREEN,2009-09-15,46.679,1.2768054157115571,True,10.0,4.173453199365418,-2.371232152300362,4.173453199365418,-2.371232152300362,2.1195134849286035,-1.455314648334205,1.5060814383923926,0.8672659968270935,True,1.0,True,1.0,False,,GFC_2007_2009,MACD_FAIL,,,,
CB,MACD_PASS,2009-09-25,2009-09-28,43.989,GREEN,2009-09-21,41.728,5.418424079754591,False,,7.497328877673959,-0.4251062765691316,7.497328877673959,-0.4251062765691316,3.9759939984996384,4.751187796949252,6.5266316579144945,3.2212598604196563,True,0.0,True,0.0,True,3.0,GFC_2007_2009,MACD_PASS,,,,
BDX,MACD_FAIL,2009-09-28,2009-09-29,61.932,GREEN,2009-09-25,59.825,3.521938988717088,True,3.0,0.0855777304139993,-5.3316540722082255,0.0855777304139993,-5.189562746237808,-4.196538138603634,-2.425240586449662,-4.253051734160051,-4.367693599431643,False,,False,,False,,GFC_2007_2009,MACD_FAIL,,,,
PGR,MACD_FAIL,2009-09-28,2009-09-29,13.005,GREEN,2009-09-25,12.528,3.8074712643678232,True,2.0,1.5378700499807607,-5.859284890426764,0.29219530949633477,-4.429065743944638,-1.7839292579777122,-2.7758554402153024,-1.3610149942330008,-3.6063052672049345,False,,False,,False,,GFC_2007_2009,MACD_FAIL,,,,
ADM,MACD_FAIL,2009-09-29,2009-09-30,24.573,GREEN,2009-09-28,23.147,6.160625567028144,False,,9.481951735644811,-4.248565498718104,9.481951735644811,-4.248565498718104,2.1120742278110116,3.528262727383713,8.525617547714969,2.392870223415944,True,4.0,True,6.0,True,13.0,GFC_2007_2009,MACD_FAIL,,,,
FITB,MACD_PASS,2009-09-29,2009-09-30,8.4439,GREEN,2009-09-25,7.9703,5.942059897368979,True,2.0,9.213751939269766,-12.315399282322147,1.8013003469960598,-9.41389642226932,1.5987872902331945,3.5990478333471465,1.2008668979973658,-11.51363706344224,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
BAC,MACD_FAIL,2009-10-05,2009-10-06,16.224,GREEN,2009-10-02,14.725,10.179966044142619,True,14.0,10.996055226824453,-17.948717948717952,10.996055226824453,-12.432199211045358,3.500986193293887,-1.152613412228809,-10.219428007889542,-13.97928994082841,True,2.0,True,4.0,True,6.0,GFC_2007_2009,MACD_FAIL,,,,
TGT,MACD_FAIL,2009-10-05,2009-10-06,39.301,GREEN,2009-10-02,37.767,4.061747027828533,False,,8.783491514210828,-0.14757894201165023,8.783491514210828,-0.14757894201165023,5.274674944657898,4.997328312256677,1.8116587364189085,3.4884608534133887,True,1.0,True,2.0,True,4.0,GFC_2007_2009,MACD_FAIL,,,,
DOV,MACD_PASS,2009-10-06,2009-10-07,27.201,GREEN,2009-10-05,26.475,2.742209631728043,False,,9.584206462997692,-1.6139112532627453,9.584206462997692,-1.6139112532627453,5.911547369581993,5.069666556376595,-1.0551082680783752,2.135950884158677,True,1.0,True,2.0,True,5.0,GFC_2007_2009,MACD_PASS,,,,
GWW,MACD_PASS,2009-10-06,2009-10-07,77.637,GREEN,2009-10-02,75.03,3.4746101559376186,False,,11.673557710885273,-0.5577237657302669,11.673557710885273,-0.5577237657302669,5.722786815564751,8.749694089158533,5.641639939719467,7.229800224119942,True,1.0,True,2.0,True,3.0,GFC_2007_2009,MACD_PASS,,,,
JNJ,MACD_FAIL,2009-10-06,2009-10-07,48.97,GREEN,2009-10-05,48.296,1.3955607089614075,True,17.0,4.272003267306501,-2.311619358791095,4.272003267306501,-2.311619358791095,0.6309985705534205,0.23483765570757598,-1.0006126199714194,-1.0782111496834723,True,2.0,True,3.0,False,,GFC_2007_2009,MACD_FAIL,,,,
LEG,MACD_FAIL,2009-10-06,2009-10-07,14.616,GREEN,2009-10-05,14.241,2.633242047609019,False,,14.538861521620138,-1.388888888888884,14.538861521620138,-1.388888888888884,5.890804597701149,2.8872468527640915,4.0161466885604735,3.0582922824302194,True,3.0,True,4.0,True,5.0,GFC_2007_2009,MACD_FAIL,,,,
MMM,MACD_PASS,2009-10-06,2009-10-07,62.473,GREEN,2009-10-02,60.844,2.6773387679968508,False,,7.766555151825605,-1.0964736766283067,7.766555151825605,-1.0964736766283067,4.120179917724465,3.7968402349815022,1.2549421350023238,0.7235125574247991,True,3.0,True,5.0,True,6.0,GFC_2007_2009,MACD_PASS,,,,
MTB,MACD_FAIL,2009-10-06,2009-10-07,51.909,GREEN,2009-10-05,50.452,2.8878934432728043,False,,12.81280702768306,-2.0015796875301084,12.81280702768306,-2.0015796875301084,8.584253212352388,6.973742510932612,4.679342695871624,-1.6124371496272216,True,1.0,True,2.0,True,2.0,GFC_2007_2009,MACD_FAIL,,,,
SLM,MACD_PASS,2009-10-06,2009-10-07,2.812,GREEN,2009-10-02,2.6252,7.115648331555691,False,,34.72972972972974,-0.7005689900426715,34.72972972972974,-0.7005689900426715,11.536273115220496,25.174253200568984,17.599573257468016,13.75177809388337,True,0.0,True,0.0,True,1.0,GFC_2007_2009,MACD_PASS,,,,
VFC,MACD_PASS,2009-10-06,2009-10-07,15.231,GREEN,2009-10-05,14.7,3.6122448979591937,False,,11.49629046024554,-1.9237082266430283,11.49629046024554,-1.9237082266430283,6.604950430043988,5.863042479154346,-1.1686691615783507,0.026262228350071304,True,1.0,True,1.0,True,1.0,GFC_2007_2009,MACD_PASS,,,,
LOW,MACD_FAIL,2009-10-07,2009-10-08,18.317,GREEN,2009-09-29,17.645,3.808444318503823,True,13.0,6.22918600207456,-7.47939072992303,6.22918600207456,-3.9580717366381024,4.574984986624453,2.2711142654364913,-3.483103128241538,-3.040890975596433,True,2.0,True,2.0,True,4.0,GFC_2007_2009,MACD_FAIL,,,,
WMT,MACD_PASS,2009-10-07,2009-10-08,42.102,GREEN,2009-09-28,41.42,1.6465475615644598,False,,4.985511377131746,-0.26364543252100914,4.985511377131746,-0.26364543252100914,2.8668471806565066,1.9167735499501237,1.7576362168068016,3.5342739062277584,True,3.0,True,6.0,False,,GFC_2007_2009,MACD_PASS,,,,
BCR,MACD_PASS,2009-10-08,2009-10-09,74.876,GREEN,2009-09-23,73.299,2.1514618207615355,True,5.0,1.3088305999251926,-5.055024306854017,0.5889737699663389,-2.2957957155831044,-2.2330252684438445,-1.526523852769912,-3.6700678455045765,0.5889737699663389,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
EMR,MACD_FAIL,2009-10-08,2009-10-09,31.869,GREEN,2009-10-05,31.175,2.2261427425821934,True,15.0,6.084282531613794,-4.242367190686879,3.548903322978436,-3.583419624086104,0.02824060999717659,1.4559603376321784,-3.473595029652643,5.415921428347303,True,3.0,True,10.0,False,,GFC_2007_2009,MACD_FAIL,,,,
FHN,MACD_PASS,2009-10-09,2009-10-12,12.005,GREEN,2009-10-01,11.258,6.6352815775448715,True,10.0,8.74635568513118,-12.927946688879643,8.74635568513118,-7.246980424823002,2.1074552269887414,-6.29737609329446,-10.73719283631821,-3.7067888379841762,True,2.0,True,2.0,True,4.0,GFC_2007_2009,MACD_PASS,,,,
NUE,MACD_PASS,2009-10-14,2009-10-15,36.594,GREEN,2009-10-01,35.461,3.1950593609881395,True,7.0,3.2710280373831724,-15.915177351478393,3.2710280373831724,-5.00628518336339,-2.92397660818714,-9.359457834617713,-12.586762857299016,-10.769525058752805,True,4.0,True,4.0,False,,GFC_2007_2009,MACD_PASS,,,,
SNV,MACD_FAIL,2009-10-22,2009-10-23,20.286,GREEN,2009-10-21,20.286,0.0,True,0.0,1.552795031055898,-51.70068027210885,1.552795031055898,-13.92586019915214,-31.262939958592128,-34.358671004633734,-40.25929212264616,-47.98876072167998,False,,False,,False,,GFC_2007_2009,MACD_FAIL,,,,
KO,MACD_PASS,2009-10-28,2009-10-29,21.83,GREEN,2009-10-27,21.653,0.8174386920980936,False,,9.166284928996804,-1.4154832798900507,9.166284928996804,-1.4154832798900507,1.6399450297755358,4.516720109940442,6.2803481447549325,6.839212093449398,True,7.0,True,7.0,True,9.0,GFC_2007_2009,MACD_PASS,,,,
BDX,MACD_FAIL,2009-10-29,2009-10-30,59.535,GREEN,2009-10-27,58.139,2.4011420905072134,False,,12.23985890652559,-0.3812883177962467,12.23985890652559,-0.3812883177962467,4.058117073990086,7.269673301419344,8.717561098513471,10.338456370202408,True,1.0,True,2.0,True,6.0,GFC_2007_2009,MACD_FAIL,,,,
CINF,MACD_FAIL,2009-10-29,2009-10-30,19.836,GREEN,2009-10-27,19.365,2.4322230828814906,False,,3.5944746924783333,-2.374470659407135,3.5944746924783333,-2.374470659407135,0.4688445251058715,1.7090139140955918,-0.8923169993950375,-0.5444646098003436,True,6.0,True,8.0,False,,GFC_2007_2009,MACD_FAIL,,,,
PGR,MACD_FAIL,2009-10-29,2009-10-30,12.652,GREEN,2009-10-28,12.351,2.4370496316087564,True,0.0,5.951628201074932,-3.4065760354094143,0.5374644325008004,-2.8612077141953796,-2.0075877331647174,3.8808093582042513,2.3632627252608396,1.8732216250395117,False,,False,,False,,GFC_2007_2009,MACD_FAIL,,,,
CTL,MACD_FAIL,2009-11-02,2009-11-03,20.733,GREEN,2009-10-28,20.535,0.9642074506939435,False,,12.815318574253599,-0.7958327304297463,12.815318574253599,-0.7958327304297463,6.694641392948419,6.82486856701876,9.55963922249554,12.255824048618136,True,1.0,True,2.0,True,2.0,GFC_2007_2009,MACD_FAIL,,,,
TGT,MACD_FAIL,2009-11-02,2009-11-03,40.564,GREEN,2009-10-30,39.895,1.6769018674019254,True,11.0,3.8704269795878155,-6.37018045557638,3.8704269795878155,-3.3354698747658063,2.7881865693718533,-0.709989152943491,-3.379844196824777,-2.847352332117148,True,4.0,True,5.0,False,,GFC_2007_2009,MACD_FAIL,,,,
PPG,MACD_PASS,2009-11-03,2009-11-04,26.082,GREEN,2009-10-28,24.905,4.725958642842798,False,,5.46353807223372,-1.7253278122843274,5.46353807223372,-1.7253278122843274,4.524192929990023,3.373974388467138,3.6500268384326295,1.8096771719960048,True,3.0,True,3.0,True,5.0,GFC_2007_2009,MACD_PASS,,,,
SWK,MACD_FAIL,2009-11-03,2009-11-04,42.484,GREEN,2009-11-02,38.29,10.953251501697569,False,,3.469541474437432,-2.7516241408530373,3.469541474437432,-2.7516241408530373,1.610017889087656,0.7202711609076262,1.0474531588362757,-1.7018171546935301,True,4.0,True,5.0,False,,GFC_2007_2009,MACD_FAIL,,,,
AVY,MACD_PASS,2009-11-04,2009-11-05,30.701,GREEN,2009-10-30,29.59,3.754646840148701,False,,9.087651868017321,-0.736132373538323,9.087651868017321,-0.736132373538323,5.1594410605517504,4.374450343636993,2.4364027230383334,5.863001205172469,True,0.0,True,2.0,True,2.0,GFC_2007_2009,MACD_PASS,,,,
JCI,MACD_PASS,2009-11-04,2009-11-05,14.55,GREEN,2009-10-28,14.101,3.1841713353662815,False,,9.828178694158062,-0.4398625429553271,9.828178694158062,-0.4398625429553271,4.646048109965628,7.7044673539518715,5.92439862542955,4.9140893470790425,True,2.0,True,2.0,True,5.0,GFC_2007_2009,MACD_PASS,,,,
WMT,MACD_FAIL,2009-11-04,2009-11-05,42.935,GREEN,2009-11-03,42.094,1.9979094407754028,False,,9.067194596483063,-0.03726563409807149,9.067194596483063,-0.03726563409807149,5.403516944218012,7.977174799114928,8.158844765342966,7.387911959939442,True,2.0,True,2.0,True,5.0,GFC_2007_2009,MACD_FAIL,,,,
BAC,MACD_PASS,2009-11-05,2009-11-06,14.084,GREEN,2009-10-23,13.312,5.799278846153855,False,,12.042033513206473,-0.6461232604373701,12.042033513206473,-0.6461232604373701,6.9653507526270975,7.703777335984108,6.106219823913661,6.368929281454139,True,0.0,True,1.0,True,1.0,GFC_2007_2009,MACD_PASS,,,,
JNJ,MACD_PASS,2009-11-05,2009-11-06,48.782,GREEN,2009-10-27,47.838,1.9733266440904673,False,,8.909023820261574,-0.6190808084949317,8.909023820261574,-0.6190808084949317,2.4906727891435443,3.9522774793981474,4.841949899553111,7.394120782255764,True,2.0,True,6.0,True,11.0,GFC_2007_2009,MACD_PASS,,,,
MMM,MACD_PASS,2009-11-05,2009-11-06,63.606,GREEN,2009-10-30,62.134,2.369073293205015,False,,5.700720057856179,-0.25469295349495047,5.700720057856179,-0.25469295349495047,3.2701317485771764,2.361412445366784,3.430493978555482,4.05622111121593,True,1.0,True,1.0,True,3.0,GFC_2007_2009,MACD_PASS,,,,
PEP,MACD_PASS,2009-11-05,2009-11-06,50.097,GREEN,2009-11-03,48.972,2.297231070815986,False,,5.7268898337225815,-0.3253687845579667,5.7268898337225815,-0.3253687845579667,1.564963969898403,1.7905263788250858,2.0180849152643843,5.313691438609092,True,1.0,True,2.0,True,20.0,GFC_2007_2009,MACD_PASS,,,,
VFC,MACD_PASS,2009-11-05,2009-11-06,15.708,GREEN,2009-10-29,14.938,5.154639175257736,False,,4.679144385026746,-3.692386045327223,4.679144385026746,-3.692386045327223,0.9103641456582601,-1.8143621084797612,-1.4769544181308825,-2.2536287242169606,True,1.0,True,1.0,False,,GFC_2007_2009,MACD_PASS,,,,
GE,MACD_PASS,2009-11-06,2009-11-09,12.64,GREEN,2009-10-23,11.392,10.955056179775301,False,,5.023734177215178,-2.547468354430382,5.023734177215178,-2.547468354430382,1.8987341772152,2.033227848101271,2.990506329113929,0.13449367088607111,True,5.0,True,5.0,True,18.0,GFC_2007_2009,MACD_PASS,,,,
LOW,MACD_FAIL,2009-11-06,2009-11-09,18.609,GREEN,2009-10-27,16.947,9.807045494777844,False,,10.081143532699222,-0.6663442420334342,10.081143532699222,-0.6663442420334342,3.374711161266042,4.051802891074208,7.378150357353963,7.990757160513717,True,1.0,True,3.0,True,5.0,GFC_2007_2009,MACD_FAIL,,,,
SHW,MACD_PASS,2009-11-06,2009-11-09,55.26,GREEN,2009-10-22,51.833,6.61161808114521,False,,5.025334781035107,-1.48389431777054,5.025334781035107,-1.48389431777054,1.735432500904821,0.903003981179884,3.7242128121606877,2.756062251176261,True,5.0,True,12.0,True,16.0,GFC_2007_2009,MACD_PASS,,,,
USB,MACD_PASS,2009-11-06,2009-11-09,20.488,GREEN,2009-11-04,19.726,3.862922031836158,True,13.0,4.221983600156198,-5.061499414291292,4.221983600156198,-4.846739554861379,-2.2549785240140507,-1.53748535728232,1.7522452167122227,-3.9193674345958662,True,0.0,True,2.0,False,,GFC_2007_2009,MACD_PASS,,,,
BBT,MACD_PASS,2009-11-09,2009-11-10,20.838,GREEN,2009-10-23,19.751,5.503518809174213,False,,6.555331605720327,-3.186486227085139,6.555331605720327,-3.186486227085139,-0.6046645551396557,0.07678280065264165,4.515788463384207,3.124100201554847,True,1.0,True,15.0,True,15.0,GFC_2007_2009,MACD_PASS,,,,
CB,MACD_PASS,2009-11-09,2009-11-10,44.853,GREEN,2009-10-27,43.069,4.142190438598514,True,7.0,0.42137649655540343,-9.14543062894344,0.42137649655540343,-5.297304528125224,-2.6129801796981322,-5.6049762557688565,-5.413238802309772,-5.8279267830468555,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
FITB,MACD_PASS,2009-11-09,2009-11-10,8.2071,GREEN,2009-10-28,7.404,10.846839546191255,False,,12.141925893433726,-4.22317261883004,12.141925893433726,-4.22317261883004,1.9592791607266902,3.088788975399326,8.230678315117391,5.976532514530097,True,4.0,True,4.0,True,14.0,GFC_2007_2009,MACD_PASS,,,,
LEG,MACD_PASS,2009-11-09,2009-11-10,15.242,GREEN,2009-11-02,14.905,2.2609862462261043,False,,3.7396667104054426,-1.8960766303634746,3.7396667104054426,-1.8960766303634746,3.063902375016392,1.3187245768271794,2.657131610024921,2.3028473953549344,True,1.0,True,1.0,False,,GFC_2007_2009,MACD_PASS,,,,
MTB,MACD_PASS,2009-11-09,2009-11-10,54.17,GREEN,2009-10-30,50.603,7.048989190364208,False,,4.336348532397993,-5.305519660328595,4.336348532397993,-5.305519660328595,-1.7611223924681618,2.739523721617143,1.223924681558053,-1.0688573010891655,True,8.0,True,9.0,False,,GFC_2007_2009,MACD_PASS,,,,
PFE,MACD_PASS,2009-11-09,2009-11-10,13.556,GREEN,2009-11-03,13.086,3.591624637016655,False,,9.634110357037473,-0.5163765122454866,9.634110357037473,-0.5163765122454866,3.5851283564473313,5.7096488639716725,8.195632930067864,5.318678076128647,True,0.0,True,2.0,True,6.0,GFC_2007_2009,MACD_PASS,,,,
STT,MACD_PASS,2009-11-09,2009-11-10,38.353,GREEN,2009-10-21,35.393,8.363235668069958,False,,0.48236122337235177,-8.81808463483953,0.48236122337235177,-8.81808463483953,-3.856282429014679,-4.54983964748521,-1.1498448622011326,-5.835267123823429,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
CMA,MACD_PASS,2009-11-10,2009-11-11,25.22,GREEN,2009-10-28,23.735,6.256583105119029,False,,4.940523394131646,-3.271213322759714,4.940523394131646,-3.271213322759714,3.4853291038858147,2.0618556701030855,-1.740681998413962,-0.2180808881839802,True,0.0,True,0.0,False,,GFC_2007_2009,MACD_PASS,,,,
RF,MACD_FAIL,2009-11-13,2009-11-16,4.4026,GREEN,2009-10-26,4.142,6.291646547561536,False,,22.24140280743199,-1.0221232907827171,22.24140280743199,-1.0221232907827171,16.12229137327943,17.96211329668833,16.12229137327943,8.976513878162894,True,0.0,True,1.0,True,1.0,GFC_2007_2009,MACD_FAIL,,,,
ADM,MACD_FAIL,2009-12-01,2009-12-02,26.369,GREEN,2009-11-25,25.543,3.2337626747054093,False,,3.159012476771972,-3.52307633964124,3.159012476771972,-3.52307633964124,-1.6762107019606343,0.7698433766923252,1.0656452652736181,0.9935909590807368,True,0.0,True,2.0,False,,GFC_2007_2009,MACD_FAIL,,,,
SWK,MACD_PASS,2009-12-02,2009-12-03,42.655,GREEN,2009-12-01,41.845,1.9357151392042082,True,0.0,7.52080647051927,-3.4087445785957127,0.9635447192591684,-2.175594889227528,-0.14535224475441533,2.37017934591488,6.937053100457158,6.097761106552579,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
TGT,MACD_PASS,2009-12-02,2009-12-03,38.882,GREEN,2009-11-19,37.98,2.3749341758820375,True,1.0,5.174630934622715,-4.189599300447499,0.35749189856488783,-4.058433208168289,-2.319839514428268,0.8873000360063665,3.325446221902162,3.117123604752847,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
SVU,MACD_PASS,2009-12-04,2009-12-07,94.129,GREEN,2009-11-16,89.124,5.615771284951321,True,1.0,1.3088421209191736,-14.42700974194987,1.3088421209191736,-9.593217818100698,-8.693388859968776,-12.62735182568604,-12.835576708559538,-11.177214248531275,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
MTB,MACD_FAIL,2009-12-08,2009-12-09,53.058,GREEN,2009-12-07,51.296,3.434965689332503,False,,17.41490444419316,-1.9111161370575669,17.41490444419316,-1.9111161370575669,-0.46175882995965756,4.64208978853331,5.63345772550794,16.61012476912058,True,2.0,True,8.0,True,9.0,GFC_2007_2009,MACD_FAIL,,,,
MCD,MACD_PASS,2009-12-11,2009-12-14,50.399,GREEN,2009-12-04,48.61,3.6803126928615537,False,,2.682592908589454,-1.9107521974642383,2.682592908589454,-1.9107521974642383,0.6607273953848303,2.1528204924700978,-1.2857397964245343,0.5396932478819005,True,7.0,False,,False,,GFC_2007_2009,MACD_PASS,,,,
VFC,MACD_PASS,2009-12-11,2009-12-14,15.727,GREEN,2009-12-09,15.049,4.505282743039407,False,,3.0457175557957683,-3.3700006358491796,3.0457175557957683,-3.3700006358491796,-1.4688115978889749,0.32428308005341133,0.7884529789534023,1.6722833343930876,True,16.0,True,18.0,False,,GFC_2007_2009,MACD_PASS,,,,
BAC,MACD_PASS,2009-12-14,2009-12-15,14.566,GREEN,2009-12-10,14.227,2.382793280382378,True,2.0,11.190443498558288,-3.995606206233704,0.3913222573115327,-3.995606206233704,-0.7757792118632478,-2.464643690786761,9.577097349993124,8.856240560208706,False,,False,,False,,GFC_2007_2009,MACD_PASS,,,,
LLY,MACD_PASS,2009-12-15,2009-12-16,28.23,GREEN,2009-12-14,27.578,2.364203350496785,True,15.0,2.061636556854407,-3.0712008501594057,2.061636556854407,-3.0712008501594057,0.0,-0.6376195536663132,-2.624867162592981,-0.340063761955367,True,4.0,False,,False,,GFC_2007_2009,MACD_PASS,,,,
