signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
V0.1,ROST,1,1,100.0,100.0,100.0,100.0,6.056212535254768,-8.80671085711402,2.554027512402768,5.757240880871528,-4.381983546325974,-13.137441285987306,5.014351913410642
V0.1,SHW,1,1,100.0,100.0,100.0,100.0,5.652886971930671,-2.9321350488609954,4.687845798133372,2.891602057371623,1.2432639682753877,0.7801019310705204,1.5123616640700943
V0.1,SPGI,1,1,0.0,100.0,100.0,100.0,23.793881875594636,-0.6133347099486874,4.237012892409808,22.4679250459253,22.053284216079195,22.63637219497918,24.43837063389651
V0.1,SWK,1,1,100.0,100.0,0.0,0.0,2.2198652933145047,-10.477191498174998,-7.677636522723985,-35.72992960593939,-36.18239922957957,-29.303640730452386,8.456660444636
V0.1,SYY,2,1,100.0,50.0,0.0,0.0,1.3832566514867972,-7.619854783274393,-11.168882090780702,-32.15365085411024,-20.684905329696075,-23.86577345070807,3.618249818006103
V0.1,T,1,1,0.0,100.0,100.0,100.0,8.305818354644368,-8.218231970207611,-7.510926883799785,4.065942450144688,6.789129160258023,5.272424776287732,13.842010916125268
V0.1,TGT,3,1,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,5.516154486004258,-2.705833282474531,0.8963331992380678,4.311561434463296,6.664785126855406,9.752360433760762,1.4351750009623743
V0.1,TROW,3,1,66.66666666666666,100.0,100.0,66.66666666666666,10.402647725002204,-7.267655831617621,-1.858675123083516,1.2787577974481639,4.14732219850152,1.32809446704079,4.976156493680328
V0.1,UTX,1,1,100.0,100.0,100.0,0.0,4.016658541912288,-16.31212720952234,-20.03123449351627,-40.940187788567705,-28.451351968512828,-32.03659605770297,6.834052459134798
V0.1,VFC,1,1,100.0,0.0,0.0,0.0,1.0415098220726948,-3.507712310147282,0.22746851883710395,-13.803434643231771,-16.04212767063674,-28.228996021467477,1.5685902958739506
V0.1,WMT,2,1,50.0,50.0,50.0,50.0,3.4191328508246466,-1.1107135235169818,0.5804793086026772,3.4653734964284477,3.2372514164650035,2.1853007087488163,1.5738211278503833
